id_compra,id_jugador,id_juego,monto,fecha
5651,1909,18,38.75,2/17/2025
512,292,115,38.72,3/21/2025
2572,,245,38.72,4/26/2025
1416,4996,172,38.71,5/15/2025
3269,614,51,38.71,4/27/2025
3542,3513,47,38.71,5/29/2025
6290,,24,38.7,5/24/2025
5357,3575,133,38.69,4/11/2025
7156,719,331,38.68,3/29/2025
7540,2747,241,38.67,5/10/2025
3709,3758,298,38.66,12/30/2024
4661,3532,286,38.66,4/6/2025
735,2517,68,38.65,2/24/2025
1376,2923,152,38.65,4/11/2025
349,179,22,38.64,5/9/2025
6777,3945,124,38.63,3/24/2025
2881,917,250,38.6,1/20/2025
2220,4104,297,38.58,6/19/2025
2165,3399,44,38.56,2/15/2025
1841,3643,227,38.54,3/8/2025
7608,4596,28,38.54,1/23/2025
4109,940,48,38.53,5/16/2025
6770,4704,43,38.53,5/13/2025
7682,758,191,38.52,12/29/2024
1015,1287,328,38.51,4/1/2025
3739,,260,38.51,1/10/2025
6880,,47,38.51,12/27/2024
84,3923,77,38.48,4/18/2025
1284,2535,265,38.48,2/3/2025
5307,3065,127,38.48,3/2/2025
1026,242,196,38.47,6/4/2025
6820,2618,68,38.47,6/4/2025
7895,4539,229,38.47,2/24/2025
4528,2155,18,38.46,6/1/2025
4751,546,19,38.45,1/5/2025
5353,1840,324,38.45,2/6/2025
7826,1304,34,38.45,3/17/2025
1156,133,152,38.44,4/24/2025
7106,752,143,38.44,6/17/2025
1896,2488,69,38.43,5/20/2025
891,4610,7,38.42,2/4/2025
1856,1556,234,38.42,5/23/2025
5435,4708,265,38.4,5/5/2025
4403,4284,342,38.38,4/21/2025
2751,3844,265,38.37,2/24/2025
3047,869,24,38.37,12/25/2024
1139,4018,10,38.36,1/9/2025
6941,1479,264,38.35,5/12/2025
186,2622,227,38.34,5/4/2025
1066,4848,56,38.34,4/7/2025
3056,1483,85,38.34,5/11/2025
7205,1424,323,38.34,5/24/2025
5176,2440,132,38.33,4/28/2025
803,2564,235,38.32,3/6/2025
3878,3507,90,38.32,6/17/2025
5965,837,62,38.31,1/19/2025
7211,4161,172,38.31,5/31/2025
5793,2598,325,38.3,5/10/2025
4023,4951,220,38.29,5/27/2025
3256,4224,72,38.27,4/9/2025
5542,4485,137,38.2,12/25/2024
938,4139,148,38.19,2/8/2025
5283,1292,202,38.18,5/31/2025
752,100,260,38.17,5/25/2025
2461,4337,202,38.17,4/22/2025
3284,3686,42,38.16,12/25/2024
2388,2727,270,38.15,2/21/2025
4250,1810,175,38.14,2/7/2025
5260,1110,39,38.14,2/21/2025
7486,4731,30,38.14,2/10/2025
494,1877,165,38.12,4/30/2025
3146,3156,349,38.12,1/9/2025
3262,2819,37,38.12,3/31/2025
4808,4124,23,38.12,3/20/2025
6511,3287,275,38.12,1/12/2025
2569,713,226,38.09,12/28/2024
4678,2397,38,38.08,5/15/2025
3834,4269,6,38.07,6/11/2025
6313,470,64,38.07,1/20/2025
237,,22,38.04,2/6/2025
914,1353,117,38.04,5/21/2025
1359,1314,239,38.04,1/16/2025
6605,4376,272,38.03,4/23/2025
7502,4111,174,38.02,3/3/2025
3241,1085,98,38,3/30/2025
4714,1671,214,38,5/24/2025
7433,454,277,37.99,4/25/2025
2483,3069,224,37.98,5/9/2025
6280,216,34,37.98,1/22/2025
6400,4318,186,37.98,2/21/2025
7722,4684,197,37.98,3/9/2025
6467,3181,125,37.97,4/9/2025
2733,4547,103,37.96,5/17/2025
4872,1651,304,37.96,5/31/2025
535,7,91,37.92,6/11/2025
1592,1915,267,37.9,1/9/2025
2643,4215,23,37.9,6/3/2025
2896,3838,50,37.88,2/3/2025
99,3630,159,37.86,3/16/2025
2392,1045,305,37.86,5/22/2025
2395,2353,1,37.86,6/20/2025
3547,2951,241,37.82,2/7/2025
4457,2523,143,37.82,3/25/2025
2757,731,291,37.81,3/15/2025
4431,1211,265,37.8,1/2/2025
7885,4474,20,37.79,5/11/2025
2021,3994,309,37.78,5/24/2025
4225,3825,72,37.78,1/11/2025
4356,4685,240,37.77,4/30/2025
2249,3322,93,37.75,5/1/2025
7385,4047,301,37.75,1/16/2025
792,4294,62,37.74,3/22/2025
3735,,272,37.74,4/14/2025
7519,1157,76,37.74,2/18/2025
4433,1250,189,37.73,6/6/2025
6576,3273,159,37.73,1/17/2025
55,3883,176,37.72,2/1/2025
3451,1998,60,37.72,2/4/2025
6548,3081,62,37.72,3/15/2025
3093,2282,78,37.71,3/11/2025
3456,1928,92,37.71,5/3/2025
1189,2415,317,37.7,6/7/2025
1090,2979,166,37.69,3/17/2025
7102,3267,237,37.69,3/7/2025
1345,1095,346,37.68,5/26/2025
1794,,303,37.67,4/8/2025
3872,3519,294,37.67,5/31/2025
4506,498,277,37.67,1/25/2025
772,1198,127,37.66,1/22/2025
4017,3011,212,37.66,6/16/2025
6308,2222,247,37.66,6/21/2025
7493,784,19,37.66,6/9/2025
386,1159,170,37.65,1/21/2025
240,,59,37.64,1/11/2025
1277,3597,194,37.62,12/24/2024
7222,,306,37.62,2/27/2025
5096,3454,127,37.61,3/13/2025
6809,,109,37.61,4/28/2025
7777,1346,108,37.61,2/24/2025
6035,,262,37.6,5/19/2025
2062,4828,53,37.59,5/22/2025
5351,2793,86,37.58,5/20/2025
6874,678,154,37.58,6/16/2025
1210,1128,87,37.57,1/26/2025
6214,2439,213,37.56,1/5/2025
6416,3986,189,37.56,2/20/2025
1366,1102,59,37.55,3/8/2025
3379,1515,308,37.55,2/19/2025
4176,1229,15,37.54,2/11/2025
5151,1206,45,37.54,2/15/2025
5594,3787,35,37.54,4/17/2025
7727,3056,101,37.54,1/15/2025
2206,4619,47,37.53,12/27/2024
2734,2387,236,37.53,6/4/2025
2958,,304,37.52,5/12/2025
6843,1719,265,37.52,1/31/2025
6588,,31,37.5,1/26/2025
6654,1134,109,37.5,1/4/2025
2438,1386,201,37.49,5/7/2025
2493,66,191,37.46,1/16/2025
6190,3956,16,37.46,1/26/2025
484,1895,32,37.45,12/26/2024
1231,3249,210,37.45,12/24/2024
2785,132,158,37.44,4/3/2025
2541,437,65,37.43,3/27/2025
1244,1603,164,37.42,4/23/2025
3061,2653,132,37.42,1/1/2025
4722,4829,224,37.42,5/19/2025
768,4065,137,37.41,2/24/2025
2100,2699,266,37.41,3/30/2025
6139,3994,199,37.4,6/18/2025
7105,2350,305,37.4,3/25/2025
1771,793,200,37.39,1/13/2025
7956,1746,187,37.39,6/10/2025
2917,1331,64,37.38,1/15/2025
4415,4759,141,37.38,5/30/2025
2255,1308,326,37.37,2/20/2025
358,960,123,37.35,4/5/2025
7251,1968,99,37.35,4/10/2025
308,2229,296,37.34,2/11/2025
5127,3909,259,37.34,2/18/2025
7051,1823,141,37.34,3/14/2025
6616,1210,177,37.33,5/19/2025
4256,2819,308,37.32,3/6/2025
1183,3174,14,37.3,4/16/2025
1923,3712,232,37.3,5/30/2025
2903,1248,227,37.3,4/1/2025
7063,,262,37.29,6/9/2025
7763,842,112,37.29,2/13/2025
1611,2004,34,37.28,5/14/2025
988,4922,56,37.27,3/18/2025
4604,224,119,37.27,3/13/2025
6598,2184,214,37.27,6/9/2025
6407,838,241,37.26,6/20/2025
1488,2943,167,37.25,4/13/2025
3611,4060,196,37.23,3/3/2025
1745,1019,16,37.22,5/4/2025
5529,1146,203,37.22,12/24/2024
7071,3745,268,37.21,6/14/2025
5045,3120,176,37.19,5/12/2025
394,2100,120,37.18,5/1/2025
2399,2541,6,37.18,1/16/2025
4429,4882,294,37.17,3/31/2025
6557,1973,243,37.17,3/20/2025
7004,1297,290,37.17,12/30/2024
983,499,137,37.16,1/22/2025
6231,3479,105,37.16,1/29/2025
7694,1745,95,37.16,2/3/2025
1158,1215,319,37.15,3/21/2025
6388,4241,11,37.15,1/4/2025
2211,1834,235,37.14,1/5/2025
6046,,259,37.13,6/10/2025
2029,479,203,37.12,4/2/2025
5450,4424,116,37.11,5/22/2025
3915,656,94,37.09,1/25/2025
1653,3620,262,37.06,1/14/2025
7790,3733,210,37.05,3/17/2025
197,2936,13,37.04,3/26/2025
1920,2396,196,37.04,4/24/2025
2302,2370,317,37.04,5/20/2025
150,3894,179,37.01,1/17/2025
4560,1023,46,37.01,4/11/2025
950,3057,78,37,6/8/2025
6870,1323,247,37,12/29/2024
6976,3112,291,37,5/10/2025
7501,3735,177,37,6/13/2025
3696,4202,188,36.99,12/30/2024
5837,2508,248,36.99,4/11/2025
7746,3454,314,36.99,2/16/2025
2252,3181,225,36.98,6/9/2025
2605,2428,312,36.97,3/29/2025
2959,,15,36.97,1/19/2025
1688,3714,267,36.96,6/17/2025
2263,649,87,36.96,4/19/2025
3581,334,312,36.96,6/15/2025
1738,3854,60,36.95,1/15/2025
3309,,201,36.93,1/1/2025
125,3182,231,36.92,3/31/2025
4747,3717,77,36.91,4/4/2025
814,1382,124,36.89,5/5/2025
1192,4345,42,36.88,5/6/2025
2508,438,96,36.88,2/10/2025
6881,2600,202,36.87,12/27/2024
1144,1628,350,36.86,3/18/2025
3213,4684,200,36.86,5/10/2025
3782,693,246,36.86,2/7/2025
4274,1080,232,36.86,3/3/2025
3968,3742,206,36.85,6/8/2025
1159,4149,94,36.84,4/24/2025
1187,2675,17,36.84,3/21/2025
1374,1564,1,36.84,3/21/2025
2752,1259,27,36.84,5/7/2025
5834,1105,25,36.83,1/1/2025
3034,,261,36.82,6/20/2025
4372,1244,306,36.82,3/11/2025
5814,,173,36.82,5/15/2025
3468,443,113,36.81,5/9/2025
4385,4346,169,36.81,1/19/2025
5271,1293,344,36.81,2/10/2025
3727,4043,156,36.8,5/29/2025
5395,820,210,36.79,4/1/2025
445,3713,287,36.77,2/2/2025
5723,191,177,36.75,1/25/2025
7521,3657,23,36.75,2/28/2025
3927,3366,61,36.74,4/19/2025
188,3544,51,36.73,1/31/2025
5749,3016,250,36.73,3/12/2025
1964,4328,267,36.72,4/9/2025
2278,2130,247,36.71,1/8/2025
6123,3617,173,36.71,3/28/2025
5841,2609,165,36.7,6/18/2025
7543,794,245,36.69,1/16/2025
2443,2075,220,36.68,2/27/2025
4826,4689,220,36.66,2/8/2025
5298,4144,200,36.65,3/1/2025
414,1484,72,36.64,6/15/2025
869,1958,16,36.63,5/25/2025
1614,994,101,36.63,5/4/2025
2759,1560,208,36.63,6/14/2025
3993,1578,179,36.63,1/9/2025
5437,4512,122,36.63,5/23/2025
7941,31,42,36.63,12/26/2024
82,4160,74,36.61,12/31/2024
5662,767,34,36.61,4/25/2025
6140,,125,36.61,3/29/2025
788,1482,161,36.6,1/30/2025
1526,1144,244,36.6,4/7/2025
5376,2350,174,36.6,1/5/2025
911,,88,36.58,4/4/2025
7100,4257,244,36.57,3/30/2025
26,4801,253,36.56,5/23/2025
3622,2259,182,36.56,4/11/2025
2474,939,339,36.53,4/26/2025
2739,3350,237,36.53,4/22/2025
3540,1044,332,36.53,4/5/2025
703,4219,98,36.52,6/16/2025
1097,1199,7,36.52,3/18/2025
6240,520,199,36.52,6/19/2025
2288,2288,294,36.5,2/16/2025
6727,1446,47,36.5,5/11/2025
136,1833,156,36.49,5/23/2025
2379,1632,306,36.49,3/4/2025
5230,2439,336,36.48,6/20/2025
6560,254,245,36.48,3/17/2025
7533,,308,36.48,5/26/2025
2194,1783,238,36.47,5/11/2025
2202,2521,244,36.45,3/23/2025
4612,2575,45,36.45,4/10/2025
4728,2403,269,36.45,2/10/2025
7471,3082,65,36.44,5/13/2025
7644,2570,171,36.44,5/13/2025
3139,4519,269,36.43,12/31/2024
4022,135,26,36.43,4/19/2025
1441,4491,28,36.42,5/9/2025
1974,3270,250,36.42,2/17/2025
4791,4462,104,36.42,1/18/2025
7886,3670,110,36.42,2/19/2025
790,4183,57,36.41,1/14/2025
2564,563,317,36.39,5/13/2025
5296,438,283,36.39,4/23/2025
1460,2711,346,36.38,5/21/2025
4514,257,50,36.38,3/11/2025
5779,1493,345,36.38,6/5/2025
5980,,56,36.38,1/28/2025
3754,1832,34,36.37,2/13/2025
5195,3870,48,36.36,4/2/2025
2044,816,42,36.35,2/21/2025
729,3139,303,36.34,1/16/2025
6542,862,270,36.34,1/8/2025
3994,525,159,36.33,4/4/2025
5178,2871,191,36.33,2/5/2025
603,781,228,36.32,12/26/2024
791,2628,327,36.32,1/6/2025
1906,3093,303,36.32,3/25/2025
4179,1741,285,36.32,5/23/2025
807,2305,191,36.31,4/11/2025
2123,3937,115,36.31,5/27/2025
3127,4207,266,36.3,3/2/2025
7510,361,163,36.3,3/23/2025
1754,3315,55,36.29,1/3/2025
5562,3129,123,36.29,3/12/2025
1629,4196,119,36.28,6/12/2025
4942,1348,310,36.26,2/20/2025
3190,262,202,36.25,4/18/2025
4654,4480,264,36.25,4/10/2025
645,3361,287,36.23,3/2/2025
6440,2943,96,36.22,3/29/2025
4938,3899,298,36.21,4/5/2025
5958,3063,88,36.2,2/7/2025
2167,3042,194,36.17,3/16/2025
3957,586,66,36.16,3/25/2025
1762,2124,309,36.15,6/3/2025
7967,3141,276,36.15,3/28/2025
1030,1760,248,36.14,4/9/2025
4801,2379,265,36.14,5/21/2025
3918,2111,235,36.13,5/6/2025
5725,1484,173,36.12,6/21/2025
2348,2808,90,36.11,6/2/2025
7264,1846,349,36.09,4/6/2025
3223,1660,344,36.08,4/17/2025
3065,366,144,36.07,3/8/2025
2791,76,155,36.06,5/31/2025
2800,4099,123,36.06,12/25/2024
4308,2309,100,36.06,3/16/2025
6309,2803,210,36.06,12/24/2024
7758,103,92,36.06,1/18/2025
2429,3094,192,36.05,6/12/2025
2782,469,305,36.05,1/5/2025
5824,4869,78,36.04,2/16/2025
2259,3255,184,36.03,1/14/2025
7008,1017,343,36,5/3/2025
5180,4502,80,35.99,6/9/2025
5994,356,270,35.97,2/23/2025
838,4895,62,35.96,3/7/2025
3245,2448,301,35.96,1/27/2025
7490,2877,231,35.96,2/21/2025
2548,4076,76,35.94,6/1/2025
6059,2234,3,35.94,2/26/2025
6679,1251,120,35.94,6/9/2025
4298,,246,35.92,6/21/2025
4445,2068,232,35.92,1/31/2025
6282,4437,236,35.92,3/18/2025
4676,2194,126,35.91,1/13/2025
281,1790,187,35.89,6/15/2025
5085,,142,35.88,5/15/2025
7322,3729,144,35.87,4/18/2025
584,2763,286,35.86,4/6/2025
1169,943,313,35.86,5/1/2025
6500,377,120,35.86,1/14/2025
4229,1767,28,35.85,2/13/2025
989,2098,80,35.83,5/27/2025
1982,593,124,35.83,3/15/2025
3748,3748,299,35.83,1/7/2025
4452,4168,279,35.83,1/19/2025
4900,1489,291,35.83,3/17/2025
3252,,141,35.81,2/21/2025
335,3560,270,35.8,4/11/2025
3888,4166,263,35.79,5/31/2025
4670,,93,35.77,4/22/2025
7960,4637,321,35.77,5/14/2025
6236,1854,278,35.76,3/22/2025
3801,3187,295,35.74,3/8/2025
3114,4565,258,35.73,6/5/2025
3526,1530,282,35.71,5/15/2025
716,4249,182,35.7,6/12/2025
3712,3676,313,35.7,5/29/2025
7747,46,218,35.7,2/21/2025
4958,3116,167,35.68,4/29/2025
7724,3369,27,35.68,1/5/2025
7997,2019,293,35.68,6/16/2025
1539,2539,95,35.67,1/28/2025
6223,2650,21,35.66,1/2/2025
1634,746,169,35.64,2/7/2025
5411,4681,39,35.63,1/7/2025
1893,25,255,35.61,4/29/2025
6495,2458,334,35.61,12/26/2024
347,4314,168,35.58,1/11/2025
509,2572,201,35.55,2/9/2025
4413,4859,150,35.54,2/15/2025
5703,4858,111,35.54,5/4/2025
7485,2223,48,35.54,4/26/2025
4827,420,310,35.53,1/5/2025
6878,203,174,35.53,4/30/2025
5630,3734,240,35.51,2/13/2025
580,548,221,35.5,3/18/2025
3922,4778,331,35.49,2/22/2025
903,4723,20,35.48,5/10/2025
3388,1955,117,35.48,4/18/2025
7748,4517,30,35.47,1/13/2025
6701,1429,318,35.46,6/17/2025
6141,3874,295,35.44,1/2/2025
6989,4711,81,35.44,2/16/2025
7856,698,205,35.44,3/4/2025
5523,1747,259,35.43,4/30/2025
7095,1146,39,35.42,4/5/2025
777,4919,257,35.41,6/15/2025
3832,2327,67,35.41,5/29/2025
4858,3464,267,35.41,4/11/2025
32,3420,20,35.38,2/1/2025
1927,2376,71,35.37,5/18/2025
4416,1197,80,35.37,2/25/2025
3565,4872,59,35.36,1/24/2025
4293,3983,23,35.36,12/30/2024
7345,1040,93,35.36,4/26/2025
4797,1314,236,35.35,4/12/2025
3762,2743,245,35.33,6/4/2025
6250,3688,109,35.31,6/1/2025
7640,4149,178,35.31,3/6/2025
668,1256,253,35.3,3/8/2025
2686,1182,21,35.3,6/5/2025
7920,2207,47,35.3,3/11/2025
3036,4005,315,35.28,5/6/2025
6041,1873,332,35.28,12/25/2024
7321,215,110,35.28,6/9/2025
5987,223,218,35.27,1/20/2025
7262,4278,137,35.27,5/25/2025
4699,1587,196,35.26,12/26/2024
92,1891,180,35.22,2/28/2025
5902,3068,306,35.2,4/23/2025
6485,228,276,35.2,1/22/2025
2953,2607,157,35.19,6/18/2025
3224,1618,154,35.19,2/26/2025
2815,3708,118,35.16,4/6/2025
1155,1704,183,35.15,3/12/2025
2498,2291,69,35.15,3/8/2025
5333,1302,334,35.15,6/14/2025
6336,4277,184,35.15,4/7/2025
1700,3777,346,35.14,5/30/2025
1109,273,94,35.12,6/3/2025
4189,1567,195,35.11,5/3/2025
408,4648,195,35.09,5/1/2025
3852,771,51,35.09,1/28/2025
1093,3484,178,35.08,5/31/2025
1399,1757,11,35.08,12/24/2024
1482,1669,193,35.08,4/4/2025
5447,4401,236,35.07,1/24/2025
7899,,185,35.07,6/21/2025
750,3566,156,35.06,4/15/2025
7073,4438,181,35.05,2/1/2025
3099,2718,157,35.03,2/10/2025
6066,3236,19,35.03,4/20/2025
1007,4037,102,35.02,12/30/2024
5601,2548,230,35.02,4/6/2025
878,551,190,35.01,1/15/2025
3505,1344,138,35.01,3/15/2025
4945,4262,254,34.99,5/15/2025
4593,1888,246,34.98,4/7/2025
3862,4273,297,34.97,6/10/2025
4915,4622,173,34.97,6/12/2025
2452,3034,271,34.95,4/14/2025
4094,,59,34.95,4/17/2025
2273,,3,34.94,1/26/2025
1513,1267,5,34.93,4/7/2025
4985,716,232,34.93,12/31/2024
741,1580,128,34.92,5/9/2025
1847,2013,134,34.92,1/18/2025
4711,841,328,34.92,5/30/2025
107,4023,42,34.9,3/10/2025
1642,3518,316,34.9,5/7/2025
2112,826,57,34.9,3/31/2025
2210,4384,40,34.9,3/22/2025
6151,2630,208,34.9,4/5/2025
6360,1902,158,34.88,3/12/2025
2711,302,250,34.85,1/10/2025
2072,481,95,34.83,2/5/2025
6826,54,35,34.81,6/20/2025
1991,1123,15,34.8,3/8/2025
396,3086,207,34.79,5/21/2025
2865,3200,213,34.79,3/31/2025
2303,873,249,34.78,6/16/2025
7678,4932,308,34.78,3/14/2025
552,834,240,34.77,5/18/2025
1792,2926,334,34.77,1/24/2025
2287,3945,343,34.77,5/15/2025
2883,4414,126,34.77,3/11/2025
7130,3607,61,34.76,5/2/2025
1055,836,144,34.73,4/15/2025
1527,63,284,34.73,2/21/2025
5258,4132,240,34.72,1/18/2025
4765,3201,245,34.71,12/25/2024
5188,3252,208,34.71,5/16/2025
7185,1622,230,34.71,4/17/2025
2848,3676,276,34.68,6/12/2025
7239,2168,182,34.68,4/15/2025
2349,1953,348,34.66,2/26/2025
7475,,124,34.66,5/1/2025
6266,402,288,34.65,3/19/2025
629,1940,199,34.63,2/3/2025
1785,3012,184,34.6,1/1/2025
2505,3770,110,34.6,4/1/2025
1676,3459,105,34.59,3/11/2025
4625,2516,50,34.59,3/23/2025
7705,2030,318,34.57,1/4/2025
2518,3024,51,34.56,1/17/2025
3830,911,16,34.56,5/11/2025
2975,2615,246,34.55,5/9/2025
4633,3005,161,34.55,5/5/2025
6215,4655,143,34.55,4/10/2025
7789,1727,212,34.55,6/19/2025
1343,500,111,34.54,1/5/2025
1865,2990,123,34.54,6/18/2025
3334,430,169,34.54,3/31/2025
1271,1357,312,34.53,12/26/2024
3465,2271,291,34.53,5/4/2025
276,3801,221,34.52,3/4/2025
920,4426,224,34.52,6/10/2025
5310,1439,219,34.51,6/5/2025
181,4601,24,34.5,2/16/2025
6749,3730,279,34.5,1/5/2025
4206,315,95,34.49,5/21/2025
743,2669,197,34.47,2/24/2025
3998,1940,58,34.47,12/29/2024
7190,,122,34.47,5/30/2025
463,550,234,34.46,2/6/2025
6979,994,290,34.43,5/28/2025
785,73,345,34.4,1/2/2025
7472,3319,1,34.4,4/22/2025
7810,939,334,34.39,2/1/2025
500,4378,52,34.35,2/11/2025
6356,2233,247,34.35,12/25/2024
2537,745,55,34.34,1/15/2025
3016,825,125,34.33,3/23/2025
4156,2682,157,34.33,6/6/2025
4321,1219,159,34.33,3/17/2025
7361,1620,348,34.33,2/10/2025
2542,1054,253,34.31,5/13/2025
813,3829,328,34.3,1/5/2025
1953,2552,57,34.3,3/31/2025
6053,3214,270,34.3,6/3/2025
2024,1367,94,34.29,2/2/2025
6977,4988,146,34.29,6/19/2025
1081,532,33,34.28,5/12/2025
2540,3553,24,34.27,2/20/2025
3717,1375,144,34.25,2/27/2025
3022,1748,117,34.24,2/27/2025
4490,701,186,34.23,4/12/2025
7382,4401,140,34.22,6/12/2025
7339,4534,7,34.21,2/5/2025
1791,3819,185,34.2,2/22/2025
7622,988,62,34.2,1/22/2025
7924,1178,33,34.19,3/1/2025
2330,4231,131,34.18,2/3/2025
3869,4770,185,34.18,4/4/2025
6045,1111,339,34.18,12/28/2024
7496,4597,283,34.18,1/21/2025
685,2635,269,34.17,1/31/2025
2676,121,329,34.17,6/12/2025
6912,2239,290,34.17,3/26/2025
1948,206,311,34.13,6/17/2025
6960,1578,94,34.12,5/13/2025
2501,3565,104,34.11,4/7/2025
3551,2477,277,34.11,2/5/2025
5466,3843,139,34.11,3/6/2025
5382,1820,322,34.1,5/20/2025
2557,837,27,34.09,3/13/2025
6731,4860,228,34.09,12/29/2024
310,,337,34.08,5/6/2025
4458,2368,293,34.05,6/9/2025
4865,4199,30,34.05,4/27/2025
2536,4455,291,34.04,5/17/2025
3679,1051,39,34.04,4/3/2025
7435,19,276,34.04,2/24/2025
923,2512,117,34.03,2/4/2025
6020,3470,47,34.03,5/23/2025
2607,4843,61,34.02,4/3/2025
1005,3481,277,34.01,2/13/2025
13,952,216,33.98,3/4/2025
2618,787,170,33.97,6/11/2025
6436,1352,143,33.96,3/26/2025
95,1577,303,33.95,5/29/2025
450,2729,234,33.95,1/10/2025
3920,1031,272,33.95,5/26/2025
1034,4997,131,33.94,4/26/2025
1765,4786,328,33.94,3/29/2025
4011,167,187,33.93,3/23/2025
5564,2089,52,33.92,5/4/2025
964,842,101,33.9,4/29/2025
5261,3268,40,33.9,4/18/2025
6634,1049,219,33.89,5/25/2025
5315,2447,225,33.87,2/11/2025
7527,4503,160,33.86,5/31/2025
1944,4122,196,33.85,1/29/2025
3919,1882,319,33.85,5/25/2025
5243,931,227,33.85,12/30/2024
3429,2579,303,33.83,3/24/2025
4456,3708,346,33.82,4/14/2025
4259,2759,277,33.81,3/6/2025
7335,3619,116,33.81,3/17/2025
6697,,6,33.79,2/10/2025
83,4352,18,33.77,4/14/2025
3442,2188,161,33.77,5/26/2025
3333,,183,33.76,5/3/2025
1675,2107,270,33.75,4/5/2025
6879,2651,95,33.75,12/29/2024
3597,3904,332,33.74,3/22/2025
3910,,301,33.74,3/7/2025
1106,3792,198,33.72,1/12/2025
7770,4830,182,33.71,1/7/2025
2025,3567,31,33.69,5/11/2025
149,3706,323,33.68,1/3/2025
7225,3689,340,33.68,3/16/2025
2170,637,50,33.67,3/28/2025
4917,4700,73,33.67,5/7/2025
1997,16,177,33.66,5/3/2025
3488,896,48,33.66,4/26/2025
5533,2152,112,33.66,4/29/2025
3630,4495,244,33.63,2/17/2025
6386,4362,12,33.63,1/30/2025
3448,3044,317,33.62,4/17/2025
6090,966,252,33.59,6/7/2025
982,3879,277,33.58,12/24/2024
6704,,348,33.57,6/4/2025
6754,3956,255,33.57,5/16/2025
2571,4504,49,33.56,5/5/2025
7115,132,186,33.56,1/13/2025
2224,2948,149,33.54,3/11/2025
4470,1817,311,33.54,4/12/2025
1921,1948,88,33.53,3/26/2025
2209,1087,280,33.53,6/6/2025
6579,2881,61,33.52,5/29/2025
4554,4528,240,33.51,6/12/2025
1588,2269,291,33.5,2/5/2025
1926,4721,8,33.5,4/24/2025
3493,581,37,33.49,3/31/2025
5957,487,350,33.48,1/11/2025
6003,3746,219,33.47,5/27/2025
7849,3239,259,33.47,5/8/2025
906,1354,80,33.46,1/31/2025
5012,3302,111,33.45,3/22/2025
701,2572,61,33.43,5/29/2025
1433,3722,175,33.43,4/21/2025
7965,4054,180,33.4,4/12/2025
4773,4858,189,33.38,5/14/2025
5228,3278,79,33.38,2/2/2025
7202,4241,195,33.37,4/2/2025
2932,207,213,33.36,5/28/2025
4154,2053,19,33.35,2/6/2025
6689,2958,106,33.35,4/22/2025
7877,2713,91,33.35,4/17/2025
1035,3151,124,33.32,2/5/2025
1709,1852,265,33.32,1/17/2025
3185,2630,178,33.32,5/12/2025
3572,1183,326,33.31,4/30/2025
6487,2785,346,33.3,3/11/2025
6592,3847,209,33.3,1/11/2025
1091,,77,33.29,6/16/2025
4737,4980,215,33.29,12/29/2024
497,508,98,33.28,1/11/2025
7304,3356,57,33.28,5/15/2025
373,1533,57,33.27,12/24/2024
2095,2527,269,33.27,3/27/2025
3714,2135,101,33.27,4/21/2025
5139,3855,37,33.27,5/22/2025
6961,995,269,33.27,3/16/2025
4322,1797,214,33.25,2/26/2025
5983,1098,77,33.25,2/28/2025
7612,4801,276,33.23,5/15/2025
5311,1538,214,33.22,3/27/2025
12,3180,157,33.2,5/4/2025
43,3512,29,33.2,1/26/2025
4564,679,82,33.2,2/9/2025
2955,4319,346,33.19,4/30/2025
3225,287,90,33.19,2/4/2025
6315,765,321,33.19,3/20/2025
5858,1969,161,33.18,1/19/2025
2585,1051,227,33.17,3/1/2025
2933,3059,205,33.17,5/17/2025
962,2777,334,33.16,1/12/2025
1985,574,127,33.16,3/20/2025
2321,2170,227,33.14,6/4/2025
2645,3243,275,33.14,5/14/2025
3894,3170,121,33.14,5/5/2025
1638,235,76,33.12,2/3/2025
7526,3276,212,33.11,3/31/2025
2950,953,226,33.1,4/13/2025
5280,1862,150,33.1,5/29/2025
2558,1714,310,33.09,1/21/2025
3054,3583,167,33.07,2/19/2025
4956,4550,296,33.07,5/24/2025
3103,842,47,33.06,5/24/2025
4611,2355,195,33.06,12/27/2024
4267,,315,33.05,5/1/2025
6706,399,343,33.04,1/26/2025
765,4021,207,33.03,3/6/2025
4349,3165,279,33.01,1/10/2025
6403,4957,54,33.01,4/4/2025
4462,2949,297,33,3/9/2025
6272,727,264,33,3/26/2025
263,429,286,32.99,1/7/2025
1098,3451,7,32.99,2/1/2025
2705,293,133,32.97,3/13/2025
7586,1690,77,32.97,2/21/2025
3740,416,235,32.95,6/19/2025
5019,1532,134,32.93,6/21/2025
900,3471,165,32.92,1/22/2025
3682,1812,138,32.91,12/24/2024
3645,2314,86,32.9,4/19/2025
5528,4612,48,32.9,3/28/2025
6496,3262,206,32.9,1/27/2025
3250,3833,159,32.88,3/20/2025
5141,3260,94,32.87,6/11/2025
313,557,64,32.86,12/24/2024
1934,2133,263,32.85,1/21/2025
5419,4603,202,32.84,5/24/2025
6972,240,328,32.84,3/5/2025
2342,872,35,32.83,5/12/2025
2382,2147,116,32.83,4/30/2025
5777,2375,176,32.81,4/1/2025
2190,4648,103,32.8,3/29/2025
7235,3890,196,32.79,2/6/2025
7392,4560,348,32.78,4/7/2025
877,2352,305,32.77,3/6/2025
94,3004,201,32.76,4/23/2025
