id_jugador,id_juego,puntuacion,fecha
3567,137,4,1/21/2025
2167,171,6,5/8/2025
2428,287,10,1/18/2025
2482,149,4,12/22/2024
4932,311,7,3/13/2025
3819,102,,1/23/2025
3082,102,6,12/17/2024
3270,338,10,6/20/2025
2332,232,6,11/25/2024
2331,231,7,4/20/2025
4275,133,7,2/8/2025
2705,332,4,1/25/2025
975,26,7,5/26/2025
4727,140,1,12/4/2024
2434,146,1,12/11/2024
4752,192,,7/14/2024
1422,81,4,7/19/2024
3290,16,10,2/22/2025
2419,318,3,11/14/2024
4842,53,9,8/31/2024
1431,263,7,5/17/2025
1585,161,9,4/19/2025
2871,91,4,8/15/2024
1302,175,9,6/26/2024
743,313,8,10/31/2024
3223,133,6,6/14/2025
1059,161,5,3/5/2025
1714,319,8,3/19/2025
2187,263,7,12/12/2024
4325,123,6,10/13/2024
1589,223,8,5/8/2025
4922,330,5,3/29/2025
2370,230,6,12/17/2024
2038,160,3,4/28/2025
3073,167,10,3/31/2025
4501,164,5,10/16/2024
3188,101,9,9/22/2024
2258,84,8,2/18/2025
128,217,6,7/27/2024
4262,233,1,1/27/2025
1528,60,4,9/30/2024
3956,142,4,11/10/2024
2580,2,9,6/13/2025
1731,320,1,5/26/2025
1473,322,2,5/21/2025
2423,34,5,9/29/2024
4480,151,9,9/21/2024
880,127,1,5/15/2025
1067,50,2,10/2/2024
2406,133,8,9/23/2024
4669,349,7,2/10/2025
860,107,6,6/5/2025
3815,119,6,3/8/2025
196,84,2,5/5/2025
4798,274,8,10/5/2024
686,253,6,3/30/2025
1998,102,1,10/5/2024
4573,15,6,6/10/2025
1784,213,,1/2/2025
4431,24,8,7/8/2024
4415,83,4,4/8/2025
4977,134,1,6/30/2024
1282,148,6,2/11/2025
158,247,10,11/7/2024
4119,207,10,2/26/2025
4945,128,1,4/7/2025
2842,93,10,4/17/2025
1487,250,7,11/10/2024
1737,211,2,4/24/2025
2035,184,8,5/23/2025
3096,289,3,3/26/2025
261,335,4,5/24/2025
1107,212,3,1/20/2025
3581,108,,5/2/2025
4420,215,4,5/28/2025
1441,135,,3/4/2025
4920,20,1,12/25/2024
579,174,1,7/12/2024
290,177,,7/10/2024
3844,8,10,7/10/2024
3854,164,10,12/5/2024
4277,100,1,11/25/2024
3125,340,8,11/17/2024
388,336,4,2/21/2025
3990,338,2,1/6/2025
2615,293,,5/14/2025
4743,251,1,6/6/2025
3063,89,8,3/14/2025
1388,178,2,10/25/2024
2798,311,10,3/4/2025
1665,287,3,7/15/2024
686,97,8,7/9/2024
3556,87,3,3/10/2025
4786,309,4,4/16/2025
3240,133,7,6/10/2025
3082,193,2,4/2/2025
3012,177,2,1/19/2025
4436,230,2,2/13/2025
2682,297,5,11/2/2024
94,345,7,7/30/2024
4924,258,,7/18/2024
2546,99,8,10/18/2024
2787,213,8,10/21/2024
2374,298,7,2/23/2025
2925,161,1,7/5/2024
425,20,1,12/11/2024
3902,58,10,11/20/2024
2120,109,6,10/22/2024
318,15,2,11/5/2024
3654,158,2,5/12/2025
2751,193,10,7/22/2024
4498,231,4,7/7/2024
2198,297,5,5/8/2025
1870,301,,10/14/2024
594,44,4,8/29/2024
1284,59,6,10/17/2024
4790,272,10,9/20/2024
2891,224,2,2/23/2025
1606,300,10,1/22/2025
4545,240,4,1/17/2025
1356,190,5,10/20/2024
1010,349,1,1/16/2025
1702,263,7,5/24/2025
4680,139,7,12/7/2024
4430,178,3,6/1/2025
1930,259,6,12/3/2024
1924,211,6,5/23/2025
4710,160,8,10/28/2024
3417,326,8,1/20/2025
3065,6,4,12/12/2024
1752,53,2,8/22/2024
4053,254,5,5/19/2025
76,78,9,2/24/2025
3995,299,6,3/29/2025
4926,121,6,5/5/2025
549,192,10,10/18/2024
279,78,9,7/14/2024
3448,306,4,2/18/2025
2823,148,4,4/5/2025
647,216,8,8/10/2024
3863,190,10,8/10/2024
1928,245,6,6/23/2024
1364,218,3,6/23/2024
1183,157,7,10/10/2024
3246,210,4,1/28/2025
2210,330,4,1/14/2025
1047,277,6,2/23/2025
396,181,10,11/6/2024
3814,347,,9/19/2024
4525,286,5,5/8/2025
3959,32,,4/5/2025
3774,143,8,5/8/2025
172,321,10,6/15/2025
585,29,2,6/3/2025
799,164,2,7/17/2024
1213,90,10,3/7/2025
4495,264,2,3/23/2025
3527,261,10,2/27/2025
1096,232,,1/8/2025
1096,326,3,3/18/2025
3641,116,2,5/9/2025
3431,195,7,6/7/2025
3264,6,10,4/17/2025
573,147,2,9/13/2024
4590,256,1,8/21/2024
1795,261,5,1/8/2025
2234,61,9,1/10/2025
3422,26,6,4/19/2025
2066,138,,11/17/2024
1161,22,7,5/26/2025
3103,213,10,5/21/2025
3379,120,,8/3/2024
742,269,1,2/26/2025
4875,56,3,7/12/2024
4969,50,,7/2/2024
3135,77,5,4/7/2025
4804,337,8,2/6/2025
3162,332,5,3/2/2025
4263,188,,10/9/2024
2660,331,1,5/19/2025
207,145,7,1/31/2025
4524,12,4,10/31/2024
4474,334,1,9/7/2024
3786,326,7,6/18/2025
1076,10,4,11/12/2024
1505,301,,4/16/2025
2213,35,5,3/30/2025
794,95,10,11/2/2024
1309,86,8,6/22/2024
4137,143,4,2/25/2025
3849,27,9,1/24/2025
4633,169,4,4/27/2025
2097,21,7,12/23/2024
971,90,3,2/5/2025
3729,302,,6/17/2025
1896,176,1,3/24/2025
3380,31,2,11/25/2024
4223,152,5,9/29/2024
1478,187,10,10/24/2024
4757,6,8,8/12/2024
4161,134,7,3/5/2025
332,276,10,4/9/2025
4050,253,4,1/14/2025
1757,13,1,3/9/2025
686,158,7,12/14/2024
4658,6,8,1/9/2025
3961,339,8,11/28/2024
633,64,10,5/25/2025
3671,256,6,5/31/2025
2729,148,6,7/22/2024
515,258,6,6/4/2025
4995,17,5,7/20/2024
4623,219,7,11/13/2024
3001,133,9,8/10/2024
2990,317,7,10/25/2024
1824,1,6,7/5/2024
1809,186,6,11/16/2024
481,272,4,4/30/2025
3600,155,8,4/15/2025
4154,216,2,10/22/2024
4568,340,8,8/12/2024
295,295,3,1/14/2025
1407,322,9,12/10/2024
2946,5,10,4/20/2025
4772,102,2,12/26/2024
2472,346,8,7/29/2024
2803,288,5,10/11/2024
2987,5,5,3/16/2025
846,1,7,4/10/2025
430,47,9,8/20/2024
1806,53,7,2/16/2025
2058,82,7,7/11/2024
4300,332,,4/22/2025
943,110,1,1/20/2025
29,233,6,8/12/2024
2563,125,,12/22/2024
1939,103,1,12/9/2024
1702,34,2,5/3/2025
3457,243,7,4/4/2025
662,68,8,3/11/2025
1353,282,7,10/4/2024
452,162,4,7/2/2024
3806,344,4,5/13/2025
583,264,8,11/5/2024
1192,128,1,4/21/2025
2671,343,3,7/19/2024
2051,232,9,11/4/2024
2183,291,2,4/23/2025
3254,298,5,1/23/2025
2197,154,7,1/10/2025
2346,84,2,1/12/2025
1972,150,1,2/27/2025
4037,212,7,2/4/2025
285,294,3,7/19/2024
4193,9,5,3/9/2025
1887,10,1,2/2/2025
4637,123,,3/6/2025
968,16,5,9/26/2024
3773,27,,2/11/2025
596,179,4,10/18/2024
4576,333,1,4/17/2025
281,244,2,11/20/2024
829,32,,8/6/2024
2932,204,9,5/29/2025
3676,111,3,6/12/2025
2398,343,3,2/4/2025
3729,108,5,12/16/2024
1009,250,6,8/14/2024
4051,82,2,9/22/2024
3896,163,7,4/11/2025
101,81,8,1/29/2025
467,263,1,4/23/2025
2246,35,,3/22/2025
3547,125,6,1/24/2025
257,207,7,9/16/2024
2225,178,,1/8/2025
4059,187,9,8/21/2024
2965,187,10,5/24/2025
4656,47,8,3/12/2025
557,164,2,11/20/2024
4206,152,3,9/30/2024
4172,112,7,4/29/2025
60,91,2,6/20/2025
3719,233,,12/1/2024
4619,304,3,3/2/2025
2246,56,6,2/24/2025
2249,18,8,6/5/2025
1522,159,3,9/4/2024
800,131,5,7/20/2024
3743,52,,4/13/2025
4149,112,8,10/7/2024
2747,98,3,3/1/2025
493,171,7,11/28/2024
123,218,3,1/13/2025
2939,81,5,4/7/2025
752,102,,11/30/2024
3139,112,2,2/22/2025
4935,241,,10/26/2024
1428,50,4,12/19/2024
60,110,1,11/28/2024
3368,344,4,10/30/2024
4303,192,,6/10/2025
1284,186,,7/12/2024
1389,256,9,9/2/2024
2433,304,,11/30/2024
4386,61,10,12/18/2024
631,25,9,10/21/2024
2618,346,5,10/31/2024
3410,251,7,3/4/2025
4960,256,6,5/27/2025
4294,164,1,2/22/2025
4463,180,3,6/27/2024
4739,335,9,2/17/2025
4647,50,6,2/14/2025
2521,222,6,2/9/2025
2736,50,,9/7/2024
4651,240,4,10/8/2024
3225,293,9,10/31/2024
192,190,3,2/26/2025
948,138,1,9/24/2024
3041,189,4,5/20/2025
926,96,8,9/12/2024
4509,67,6,12/6/2024
3413,316,,8/3/2024
3352,214,3,3/10/2025
3124,64,7,8/3/2024
3399,150,,4/21/2025
2292,62,4,11/16/2024
1686,199,8,12/30/2024
382,319,9,8/3/2024
3811,261,4,4/25/2025
1518,30,7,9/14/2024
4707,85,4,9/5/2024
4064,124,6,2/9/2025
1885,163,6,12/8/2024
781,306,5,5/15/2025
2905,323,5,10/1/2024
2251,55,9,3/19/2025
2171,19,2,8/7/2024
1215,196,6,5/3/2025
4684,335,2,5/1/2025
3049,77,2,9/7/2024
210,338,6,10/10/2024
4102,43,7,1/27/2025
1070,195,3,4/28/2025
6,337,,5/3/2025
4711,15,1,3/5/2025
601,107,4,9/27/2024
2150,87,4,12/18/2024
1393,237,,12/26/2024
3238,160,4,5/2/2025
46,232,9,11/10/2024
3448,65,9,9/11/2024
2908,283,,8/28/2024
2449,154,,3/26/2025
3971,128,3,4/10/2025
3245,18,4,3/18/2025
4710,81,,1/25/2025
2881,194,8,8/16/2024
119,98,1,1/1/2025
419,163,4,6/21/2025
1263,177,6,9/14/2024
1386,247,1,6/4/2025
2293,139,6,10/23/2024
4370,79,,6/2/2025
159,6,6,5/19/2025
2439,46,3,1/5/2025
4648,36,3,7/1/2024
2315,211,3,8/11/2024
2063,240,10,12/25/2024
4442,187,3,8/23/2024
2303,310,7,7/21/2024
1911,91,8,9/10/2024
4647,204,8,9/24/2024
3093,153,10,10/17/2024
3600,329,10,3/10/2025
2535,249,2,6/20/2025
55,66,2,9/2/2024
1031,225,6,1/21/2025
1058,278,6,8/12/2024
2142,160,,2/17/2025
1244,248,1,6/3/2025
4009,121,8,8/22/2024
2090,298,7,4/26/2025
4007,289,10,2/28/2025
786,97,10,8/31/2024
4776,40,2,6/26/2024
2531,7,9,9/7/2024
1373,60,5,8/1/2024
2482,318,4,3/24/2025
2564,299,5,2/10/2025
4268,69,6,9/24/2024
2450,24,10,9/13/2024
2124,341,3,8/6/2024
57,279,1,2/9/2025
4123,44,6,3/3/2025
3276,171,7,9/7/2024
2063,189,9,10/19/2024
1421,289,,12/25/2024
3350,92,3,2/19/2025
4932,3,5,8/1/2024
1119,292,10,1/13/2025
3998,309,1,7/28/2024
3088,258,1,5/6/2025
1528,310,5,9/28/2024
2409,336,5,1/27/2025
140,154,6,1/13/2025
327,217,6,12/13/2024
1585,308,5,1/29/2025
3721,197,5,12/31/2024
3544,65,8,1/13/2025
2186,149,1,5/2/2025
1624,31,9,3/22/2025
3849,329,2,5/6/2025
2223,198,9,11/23/2024
3867,47,5,6/24/2024
2152,277,10,11/16/2024
3614,267,6,2/5/2025
3779,312,9,5/23/2025
4121,51,10,9/14/2024
2653,128,,5/1/2025
4331,182,8,10/18/2024
43,258,8,9/30/2024
2487,311,7,3/27/2025
2948,11,4,9/15/2024
1201,241,2,2/1/2025
213,303,1,4/21/2025
2876,274,9,6/28/2024
16,285,1,6/30/2024
237,22,4,10/8/2024
4888,316,8,12/30/2024
4338,297,2,10/5/2024
2609,18,2,6/20/2025
1334,141,,1/8/2025
3135,149,6,6/3/2025
1230,233,5,5/6/2025
4468,99,3,5/1/2025
2247,275,3,7/3/2024
2549,244,7,2/15/2025
1386,147,1,7/31/2024
4538,167,4,1/23/2025
1845,280,2,6/7/2025
4214,264,,5/2/2025
1381,47,8,3/13/2025
4253,109,8,6/9/2025
1574,229,9,3/28/2025
1965,219,7,2/14/2025
2423,24,6,12/12/2024
2580,183,9,4/6/2025
3298,338,2,6/30/2024
847,200,5,5/6/2025
1072,286,3,6/15/2025
3505,94,8,6/6/2025
1067,12,4,7/12/2024
1940,58,3,10/4/2024
2507,73,,12/6/2024
4138,66,2,7/16/2024
1103,260,1,4/29/2025
1106,153,1,12/16/2024
3823,221,10,2/12/2025
349,88,7,4/27/2025
3201,132,7,6/24/2024
2132,52,1,7/5/2024
2053,340,6,10/8/2024
18,38,6,2/27/2025
2096,151,5,5/30/2025
3128,13,8,8/15/2024
4476,46,3,7/12/2024
2577,45,7,6/26/2024
4243,77,,1/15/2025
1812,285,1,12/31/2024
949,347,9,3/13/2025
4125,280,6,6/5/2025
2501,281,2,10/22/2024
4217,264,,5/4/2025
729,236,6,5/24/2025
3879,304,7,5/15/2025
2002,163,8,5/28/2025
4748,106,3,6/2/2025
1308,21,2,11/29/2024
3767,102,7,5/5/2025
205,58,5,8/2/2024
4890,275,1,4/27/2025
1198,30,3,2/15/2025
1609,223,3,5/8/2025
3217,197,7,8/16/2024
3636,76,,6/25/2024
961,246,5,2/4/2025
4280,13,8,12/9/2024
4367,215,7,6/13/2025
1916,29,8,3/19/2025
1722,213,9,4/2/2025
1149,94,2,4/23/2025
4510,10,,11/28/2024
1865,109,3,8/22/2024
2710,85,6,1/10/2025
2274,323,3,2/20/2025
2853,311,5,6/10/2025
3244,217,4,6/21/2025
351,189,10,7/4/2024
1763,20,4,1/3/2025
3107,193,4,3/4/2025
2232,89,10,7/18/2024
1278,137,4,11/30/2024
999,104,,10/1/2024
2865,124,9,11/20/2024
1358,22,8,2/19/2025
2085,320,2,3/10/2025
4812,191,5,1/4/2025
4196,61,3,12/10/2024
1022,167,10,5/20/2025
1563,350,10,1/20/2025
3555,181,3,7/30/2024
4224,255,2,6/14/2025
2746,56,,5/11/2025
303,335,6,8/1/2024
266,222,7,9/1/2024
893,272,5,12/16/2024
4630,205,10,7/17/2024
1894,69,,11/14/2024
2213,341,2,5/7/2025
459,232,1,12/16/2024
2006,107,5,12/28/2024
4287,12,7,5/16/2025
4190,57,8,8/8/2024
3418,21,5,1/23/2025
187,39,3,5/24/2025
1262,330,5,9/21/2024
451,90,4,5/8/2025
749,233,9,10/25/2024
2413,222,,2/11/2025
2474,46,10,9/30/2024
2782,167,7,12/28/2024
4153,156,8,5/21/2025
2829,33,7,10/22/2024
887,72,8,5/27/2025
397,8,1,8/11/2024
1143,179,9,9/25/2024
4883,339,7,6/19/2025
4007,268,2,5/24/2025
3679,65,2,9/4/2024
2037,134,8,3/9/2025
2146,277,2,10/12/2024
1195,133,4,7/15/2024
471,289,6,11/28/2024
931,248,1,1/25/2025
2176,273,7,7/12/2024
49,84,7,8/16/2024
3054,150,1,12/10/2024
3552,315,,8/1/2024
2920,41,1,1/26/2025
1052,170,2,2/23/2025
112,102,8,12/21/2024
2260,102,5,4/21/2025
3161,79,6,11/26/2024
3194,295,1,12/26/2024
1452,238,7,9/27/2024
719,165,7,10/18/2024
2523,240,5,11/4/2024
387,150,5,7/26/2024
1554,311,,8/17/2024
4328,95,7,1/27/2025
1058,159,7,4/16/2025
2046,70,1,6/3/2025
3591,2,,5/9/2025
4081,14,4,7/17/2024
4028,232,1,3/15/2025
2101,7,9,4/12/2025
418,327,,5/7/2025
357,37,6,10/28/2024
4439,122,10,10/22/2024
3966,223,10,3/2/2025
2899,319,3,12/8/2024
3721,92,7,8/5/2024
4436,260,7,6/4/2025
90,101,4,3/24/2025
1120,55,,4/17/2025
3307,301,,11/26/2024
859,1,3,1/18/2025
3496,140,3,9/20/2024
2901,290,5,5/27/2025
3702,151,5,3/23/2025
193,117,7,11/24/2024
4058,201,9,12/14/2024
1652,296,3,1/11/2025
2884,286,3,6/28/2024
4055,255,2,10/10/2024
3744,273,2,12/23/2024
2672,145,4,10/8/2024
1876,227,4,3/25/2025
1911,59,10,11/29/2024
1940,99,9,1/2/2025
2686,303,4,5/25/2025
1488,308,5,2/2/2025
998,18,6,5/18/2025
3687,218,8,11/16/2024
3418,319,4,4/8/2025
1906,244,9,12/5/2024
520,129,10,9/2/2024
2098,194,,1/25/2025
804,266,1,4/22/2025
2001,258,4,11/20/2024
2876,296,6,6/20/2025
888,142,1,2/26/2025
3601,50,9,8/8/2024
803,87,7,9/29/2024
4723,183,8,11/8/2024
3656,145,,12/17/2024
4278,297,1,6/15/2025
1105,179,10,12/10/2024
3123,299,1,8/1/2024
3864,82,3,4/13/2025
549,219,,11/15/2024
2122,120,6,12/30/2024
3285,87,5,7/15/2024
2967,291,8,6/4/2025
1586,88,5,4/14/2025
14,290,8,5/5/2025
1865,45,7,6/9/2025
1615,17,6,11/19/2024
3144,236,10,12/8/2024
508,162,4,9/9/2024
3671,247,3,8/2/2024
3794,256,3,12/5/2024
685,308,5,6/16/2025
4932,306,4,8/10/2024
1451,24,6,8/21/2024
4863,10,5,11/24/2024
3274,68,4,7/18/2024
1040,328,4,2/4/2025
3702,305,5,7/1/2024
1605,209,7,6/19/2025
2254,264,2,2/4/2025
1331,248,8,4/23/2025
151,64,1,10/14/2024
3174,157,1,6/14/2025
2326,70,7,6/7/2025
3945,188,10,7/12/2024
4474,22,1,10/28/2024
1274,272,,8/24/2024
408,178,1,4/10/2025
2630,116,1,4/18/2025
1120,3,3,9/14/2024
710,283,4,4/10/2025
2320,93,10,6/20/2025
1342,99,9,1/21/2025
4976,205,3,9/5/2024
1464,236,,9/12/2024
1098,118,4,8/14/2024
1713,162,3,3/31/2025
521,229,7,2/9/2025
4574,122,7,1/22/2025
2634,66,2,6/20/2025
2949,338,4,11/14/2024
3621,261,8,1/8/2025
1663,76,,8/26/2024
743,260,2,7/25/2024
3711,195,1,2/28/2025
4915,31,6,6/25/2024
1231,189,5,5/1/2025
85,223,1,8/3/2024
453,269,10,2/24/2025
4589,112,3,2/12/2025
4595,247,3,7/3/2024
1749,52,3,9/12/2024
4114,177,7,9/28/2024
1522,253,1,3/7/2025
2456,330,4,12/16/2024
4324,5,5,6/2/2025
2246,343,9,1/16/2025
1611,330,7,5/20/2025
224,236,6,12/29/2024
3203,256,6,10/17/2024
3858,189,1,10/12/2024
4118,126,7,12/6/2024
3005,137,8,12/11/2024
3636,243,,5/8/2025
941,220,8,7/22/2024
4637,149,5,3/29/2025
4868,147,5,5/19/2025
327,86,,3/20/2025
2569,71,1,2/23/2025
3799,18,2,11/19/2024
830,37,10,8/18/2024
4011,282,6,2/25/2025
2523,339,8,8/16/2024
1438,125,10,1/27/2025
1293,228,5,8/1/2024
1589,155,1,2/24/2025
4760,343,2,6/16/2025
427,175,3,9/1/2024
1864,39,9,6/15/2025
118,136,5,7/17/2024
768,250,4,1/14/2025
2511,286,5,5/19/2025
2174,214,7,7/31/2024
2560,203,4,9/23/2024
2834,248,1,11/4/2024
4913,107,7,7/4/2024
1756,348,6,7/20/2024
4172,147,9,7/17/2024
2883,88,10,3/26/2025
1809,135,2,5/7/2025
3014,218,2,2/23/2025
2319,109,8,2/18/2025
2788,113,7,12/9/2024
4731,31,6,11/9/2024
899,76,4,11/27/2024
2267,335,,7/28/2024
4079,347,,1/1/2025
4695,7,6,7/26/2024
4864,75,6,11/9/2024
2649,52,,3/16/2025
4993,80,3,1/22/2025
4986,109,1,5/12/2025
2017,164,7,9/16/2024
339,189,2,8/1/2024
1654,52,,10/12/2024
2036,31,9,6/2/2025
4294,131,4,5/28/2025
1879,125,9,8/29/2024
3671,112,2,7/1/2024
1158,207,8,4/9/2025
4773,306,9,5/26/2025
3527,184,7,11/25/2024
1048,167,8,3/27/2025
1303,27,6,10/31/2024
1944,297,4,12/19/2024
3675,99,5,8/14/2024
692,1,4,2/27/2025
410,71,2,10/29/2024
2989,319,1,6/14/2025
4370,260,,10/19/2024
542,83,4,3/3/2025
2456,3,1,10/19/2024
1672,51,8,5/7/2025
2806,154,1,8/14/2024
4040,336,5,10/20/2024
3608,32,4,10/27/2024
643,252,3,3/9/2025
1721,325,7,6/23/2024
3906,142,2,8/23/2024
1758,200,,3/9/2025
10,31,2,7/3/2024
934,311,10,7/24/2024
2395,52,10,3/9/2025
3254,121,10,2/17/2025
547,134,5,3/16/2025
352,169,6,2/2/2025
2521,226,4,12/2/2024
3560,250,7,3/12/2025
2593,221,4,7/3/2024
96,28,9,4/24/2025
3228,36,4,7/31/2024
57,321,1,4/15/2025
1188,170,2,3/6/2025
135,298,,1/23/2025
2619,166,6,9/16/2024
876,307,3,8/1/2024
527,108,9,5/5/2025
3230,99,,2/17/2025
796,236,10,9/10/2024
171,319,6,2/27/2025
4545,200,8,3/3/2025
4325,72,8,7/27/2024
175,239,3,10/15/2024
3128,23,7,10/25/2024
80,88,9,2/24/2025
1589,117,5,5/4/2025
4709,91,9,7/6/2024
2546,114,4,2/16/2025
4389,289,8,4/9/2025
3544,276,10,8/10/2024
2461,62,9,6/12/2025
3357,248,,1/22/2025
1146,147,10,11/10/2024
3611,339,9,3/13/2025
2225,265,10,9/27/2024
671,186,9,10/6/2024
2987,292,1,6/23/2024
842,154,3,10/16/2024
1405,259,7,7/29/2024
2565,62,5,12/21/2024
4227,43,8,9/7/2024
3704,10,5,9/30/2024
2882,81,4,9/6/2024
4679,91,9,3/24/2025
475,203,10,10/4/2024
3689,284,6,2/6/2025
2204,52,6,11/20/2024
4647,222,10,9/18/2024
795,230,5,11/11/2024
256,243,8,8/25/2024
3840,36,4,1/5/2025
260,228,4,11/9/2024
883,166,9,3/31/2025
55,147,,6/9/2025
3302,42,,6/2/2025
2863,106,1,2/23/2025
3271,179,10,8/21/2024
895,35,,10/16/2024
3893,131,3,5/31/2025
2828,333,5,7/16/2024
4467,153,10,10/7/2024
3880,257,6,11/18/2024
3531,39,9,2/27/2025
987,156,7,10/2/2024
3443,192,,2/27/2025
3416,331,9,7/15/2024
4022,186,10,10/8/2024
3710,163,8,10/21/2024
4340,323,3,10/6/2024
4084,50,8,5/27/2025
2721,308,7,5/26/2025
1072,271,9,7/11/2024
473,89,10,1/30/2025
4257,151,4,8/13/2024
4379,270,4,3/1/2025
1524,329,8,3/24/2025
4389,135,2,6/4/2025
3374,229,,11/8/2024
700,300,1,11/29/2024
4294,38,2,1/28/2025
1549,168,6,5/16/2025
826,257,9,8/26/2024
1498,258,6,11/25/2024
1703,68,7,9/29/2024
2805,285,7,1/31/2025
515,272,5,9/4/2024
4321,81,9,8/18/2024
827,284,10,7/2/2024
308,296,1,8/2/2024
2353,129,7,11/3/2024
3754,82,5,6/13/2025
914,263,5,4/1/2025
1064,108,,12/18/2024
4088,325,4,5/12/2025
2335,44,,8/29/2024
700,210,7,1/3/2025
2818,71,,8/7/2024
1352,153,5,10/24/2024
2347,120,9,3/3/2025
850,168,7,9/25/2024
689,337,6,6/30/2024
4236,235,3,7/14/2024
2785,24,,2/13/2025
1431,56,6,3/28/2025
4077,197,4,7/13/2024
708,97,10,7/25/2024
2859,158,3,12/7/2024
2131,299,7,7/6/2024
2814,43,7,1/29/2025
1189,331,1,8/8/2024
727,146,6,5/8/2025
1333,147,1,6/2/2025
1331,243,3,2/4/2025
2782,136,10,11/23/2024
3032,26,6,5/3/2025
2405,335,8,11/11/2024
4751,167,6,2/19/2025
2331,95,10,10/31/2024
3861,237,3,5/26/2025
2002,246,7,9/7/2024
230,63,4,10/1/2024
4672,135,1,1/26/2025
2309,338,4,4/2/2025
1866,260,4,3/19/2025
3085,311,,9/9/2024
3087,186,4,1/13/2025
4970,31,4,6/20/2025
2629,222,1,12/31/2024
2697,223,5,8/3/2024
3724,211,,3/13/2025
3685,126,2,4/11/2025
2249,146,8,7/26/2024
1413,25,,4/23/2025
2913,298,3,12/5/2024
2652,164,,11/30/2024
3568,48,10,4/2/2025
2144,73,6,1/14/2025
1296,153,8,9/30/2024
1303,206,,11/27/2024
2156,336,7,5/16/2025
2960,323,10,4/19/2025
253,167,7,9/5/2024
1899,266,7,4/22/2025
4899,335,1,2/3/2025
2629,211,,6/13/2025
4448,345,,10/20/2024
1698,2,,8/17/2024
4871,112,7,8/9/2024
2083,139,6,2/24/2025
3733,14,5,5/5/2025
3273,36,7,4/30/2025
1039,320,10,10/17/2024
2331,169,10,4/2/2025
1369,244,2,2/19/2025
2280,168,9,12/28/2024
797,319,8,2/28/2025
1057,113,4,3/24/2025
3108,250,10,8/2/2024
2702,195,10,12/28/2024
2190,23,,4/15/2025
2213,175,9,2/12/2025
1774,101,5,2/22/2025
2139,32,,2/17/2025
1923,18,1,1/11/2025
1318,112,6,4/16/2025
3925,279,9,7/21/2024
141,218,6,8/28/2024
1917,350,9,6/10/2025
1371,104,8,11/26/2024
3728,45,,11/30/2024
1692,204,3,8/25/2024
568,300,9,1/15/2025
3830,199,9,2/16/2025
2512,39,5,11/8/2024
533,306,6,5/17/2025
292,297,4,3/1/2025
15,297,5,3/17/2025
2187,107,5,5/27/2025
2938,99,8,9/10/2024
1257,325,7,7/13/2024
4674,40,1,1/8/2025
4456,291,10,8/17/2024
2021,271,7,12/21/2024
1980,102,6,10/13/2024
3581,5,,10/17/2024
702,204,1,5/28/2025
4609,146,2,11/29/2024
3111,198,6,6/20/2025
4573,204,6,3/28/2025
323,55,5,7/3/2024
1885,181,2,12/7/2024
3487,22,4,6/12/2025
2690,89,10,11/30/2024
783,291,4,7/18/2024
3527,332,4,10/13/2024
2878,216,1,10/24/2024
2265,92,2,4/22/2025
369,270,6,6/24/2024
632,35,6,4/11/2025
2098,99,8,4/9/2025
3395,19,5,2/2/2025
1316,235,2,8/24/2024
756,94,2,7/4/2024
892,3,2,6/25/2024
1089,26,6,11/7/2024
2591,194,9,12/29/2024
3310,234,10,6/17/2025
283,99,2,10/4/2024
3183,100,2,4/6/2025
1260,142,6,3/10/2025
4824,325,6,8/17/2024
4505,294,2,11/9/2024
1493,51,9,9/10/2024
4583,214,7,1/23/2025
2620,159,,5/11/2025
1821,186,1,7/10/2024
4851,168,7,6/23/2024
135,1,5,10/2/2024
1874,220,8,12/14/2024
1303,191,2,12/23/2024
4995,288,,1/22/2025
4293,14,9,4/26/2025
3463,100,7,6/8/2025
1920,236,2,1/17/2025
1051,99,7,5/9/2025
4075,348,8,12/1/2024
333,264,7,4/29/2025
3548,302,3,6/19/2025
1217,26,8,9/25/2024
266,165,9,3/18/2025
4546,56,7,11/14/2024
377,31,9,7/5/2024
430,145,2,2/22/2025
1097,173,4,11/8/2024
732,98,6,3/20/2025
4134,143,6,7/9/2024
546,20,3,8/16/2024
4981,181,10,9/25/2024
3058,165,3,5/9/2025
3380,262,5,8/16/2024
4822,170,9,1/21/2025
1919,4,7,12/3/2024
3349,246,8,5/8/2025
2608,322,,9/2/2024
130,113,4,12/1/2024
669,242,7,10/25/2024
4306,20,5,10/4/2024
4764,327,8,7/17/2024
487,96,10,1/3/2025
1493,72,6,8/9/2024
1498,238,6,3/8/2025
1061,183,,2/28/2025
4158,210,1,3/25/2025
4029,97,3,5/17/2025
795,80,5,4/3/2025
3783,142,2,7/9/2024
2376,186,2,4/9/2025
3825,338,3,10/29/2024
2008,195,9,6/17/2025
3060,249,10,8/3/2024
673,224,1,1/12/2025
401,260,3,7/11/2024
626,167,9,6/23/2024
1549,144,10,9/10/2024
822,218,6,8/12/2024
261,4,4,3/2/2025
3270,337,7,3/26/2025
2203,239,1,10/8/2024
729,28,3,11/30/2024
4124,113,9,12/20/2024
1256,311,8,12/18/2024
2798,40,8,6/29/2024
1808,129,7,5/5/2025
3008,116,9,6/26/2024
1150,89,3,6/30/2024
882,179,2,7/21/2024
2047,70,2,1/3/2025
